book|chapter|verse|recovery_version|nestle1904
Luke|20|26|And they were not able to lay hold of a saying of His in the presence of the people; and marveling at His answer, they kept silent.|καὶ οὐκ ἴσχυσαν ἐπιλαβέσθαι αὐτοῦ ῥήματος ἐναντίον τοῦ λαοῦ, καὶ θαυμάσαντες ἐπὶ τῇ ἀποκρίσει αὐτοῦ ἐσίγησαν.
Luke|20|27|And some of the Sadducees, who say there is no resurrection, came to Him and questioned Him,|Προσελθόντες δέ τινες τῶν Σαδδουκαίων, οἱ ἀντιλέγοντες ἀνάστασιν μὴ εἶναι, ἐπηρώτησαν αὐτὸν
Luke|20|28|Saying, Teacher, Moses wrote for us, If anyone’s brother has a wife and dies, and this one is childless, his brother should take the wife and raise up seed to his brother.|λέγοντες Διδάσκαλε, Μωϋσῆς ἔγραψεν ἡμῖν, ἐάν τινος ἀδελφὸς ἀποθάνῃ ἔχων γυναῖκα, καὶ οὗτος ἄτεκνος ᾖ, ἵνα λάβῃ ὁ ἀδελφὸς αὐτοῦ τὴν γυναῖκα καὶ ἐξαναστήσῃ σπέρμα τῷ ἀδελφῷ αὐτοῦ.
Luke|20|29|There were then seven brothers. And the first took a wife and died childless;|ἑπτὰ οὖν ἀδελφοὶ ἦσαν· καὶ ὁ πρῶτος λαβὼν γυναῖκα ἀπέθανεν ἄτεκνος·
Luke|20|30|And the second;|καὶ ὁ δεύτερος
Luke|20|31|And the third took her; and similarly the seven also did not leave children and died.|καὶ ὁ τρίτος ἔλαβεν αὐτήν, ὡσαύτως δὲ καὶ οἱ ἑπτὰ οὐ κατέλιπον τέκνα καὶ ἀπέθανον.
Luke|20|32|Finally the woman also died.|ὕστερον καὶ ἡ γυνὴ ἀπέθανεν.
Luke|20|33|In the resurrection, therefore, which one’s wife does the woman become? For the seven had her as wife.|ἡ γυνὴ οὖν ἐν τῇ ἀναστάσει τίνος αὐτῶν γίνεται γυνή; οἱ γὰρ ἑπτὰ ἔσχον αὐτὴν γυναῖκα.
Luke|20|34|And Jesus said to them, The sons of this age marry and are given in marriage,|καὶ εἶπεν αὐτοῖς ὁ Ἰησοῦς Οἱ υἱοὶ τοῦ αἰῶνος τούτου γαμοῦσιν καὶ γαμίσκονται,
Luke|20|35|But those who are counted worthy to obtain that age and the resurrection from the dead neither marry nor are given in marriage;|οἱ δὲ καταξιωθέντες τοῦ αἰῶνος ἐκείνου τυχεῖν καὶ τῆς ἀναστάσεως τῆς ἐκ νεκρῶν οὔτε γαμοῦσιν οὔτε γαμίζονται·
Luke|20|36|For neither can they die anymore, for they are equal to angels, and they are sons of God, being sons of the resurrection.|οὐδὲ γὰρ ἀποθανεῖν ἔτι δύνανται, ἰσάγγελοι γάρ εἰσιν, καὶ υἱοί εἰσιν Θεοῦ τῆς ἀναστάσεως υἱοὶ ὄντες.
Luke|20|37|But that the dead are raised, even Moses disclosed in the section concerning the thornbush, when he calls the Lord the God of Abraham and the God of Isaac and the God of Jacob.|ὅτι δὲ ἐγείρονται οἱ νεκροὶ, καὶ Μωϋσῆς ἐμήνυσεν ἐπὶ τῆς Βάτου, ὡς λέγει Κύριον τὸν Θεὸν Ἀβραὰμ καὶ Θεὸν Ἰσαὰκ καὶ Θεὸν Ἰακώβ·
Luke|20|38|Now He is not the God of the dead, but of the living, for to Him all men are living.|Θεὸς δὲ οὐκ ἔστιν νεκρῶν ἀλλὰ ζώντων· πάντες γὰρ αὐτῷ ζῶσιν.
Luke|20|39|And some of the scribes answered and said, Teacher, You have spoken well.|ἀποκριθέντες δέ τινες τῶν γραμματέων εἶπαν Διδάσκαλε, καλῶς εἶπας.
Luke|20|40|For they no longer dared to question Him about anything.|οὐκέτι γὰρ ἐτόλμων ἐπερωτᾶν αὐτὸν οὐδέν.
Luke|20|41|And He said to them, How is it that they say that the Christ is David’s son?|Εἶπεν δὲ πρὸς αὐτούς Πῶς λέγουσιν τὸν Χριστὸν εἶναι Δαυεὶδ υἱόν;
Luke|20|42|For David himself says in the book of Psalms, “The Lord said to my Lord, Sit at My right hand,|αὐτὸς γὰρ Δαυεὶδ λέγει ἐν βίβλῳ ψαλμῶν Εἶπεν Κύριος τῷ Κυρίῳ μου Κάθου ἐκ δεξιῶν μου
Luke|20|43|Until I set Your enemies as a footstool for Your feet.”|ἕως ἂν θῶ τοὺς ἐχθρούς σου ὑποπόδιον τῶν ποδῶν σου.
Luke|20|44|David therefore calls Him Lord, and how is He his son?|Δαυεὶδ οὖν αὐτὸν Κύριον καλεῖ, καὶ πῶς αὐτοῦ υἱός ἐστιν;
Luke|20|45|And as all the people were listening, He said to His disciples,|Ἀκούοντος δὲ παντὸς τοῦ λαοῦ εἶπεν τοῖς μαθηταῖς
Luke|20|46|Beware of the scribes, who like to walk around in long robes, and love greetings in the marketplaces and chief seats in the synagogues and places of honor at the dinners,|Προσέχετε ἀπὸ τῶν γραμματέων τῶν θελόντων περιπατεῖν ἐν στολαῖς καὶ φιλούντων ἀσπασμοὺς ἐν ταῖς ἀγοραῖς καὶ πρωτοκαθεδρίας ἐν ταῖς συναγωγαῖς καὶ πρωτοκλισίας ἐν τοῖς δείπνοις,
Luke|20|47|Who devour widows’ houses, and for a pretense make long prayers. These shall receive greater judgment.|οἳ κατεσθίουσιν τὰς οἰκίας τῶν χηρῶν καὶ προφάσει μακρὰ προσεύχονται· οὗτοι λήμψονται περισσότερον κρίμα.
Luke|21|1|And He looked up and saw the rich casting their gifts into the treasury.|Ἀναβλέψας δὲ εἶδεν τοὺς βάλλοντας εἰς τὸ γαζοφυλάκιον τὰ δῶρα αὐτῶν πλουσίους.
Luke|21|2|And He saw a certain impoverished widow casting there two lepta.|εἶδεν δέ τινα χήραν πενιχρὰν βάλλουσαν ἐκεῖ λεπτὰ δύο,
Luke|21|3|And He said, Truly I tell you that this poor widow has cast in more than all of them,|καὶ εἶπεν Ἀληθῶς λέγω ὑμῖν ὅτι ἡ χήρα αὕτη ἡ πτωχὴ πλεῖον πάντων ἔβαλεν·
Luke|21|4|For all these out of their surplus have cast in something into the gifts, but she out of her lack has cast in all the living that she had.|πάντες γὰρ οὗτοι ἐκ τοῦ περισσεύοντος αὐτοῖς ἔβαλον εἰς τὰ δῶρα, αὕτη δὲ ἐκ τοῦ ὑστερήματος αὐτῆς πάντα τὸν βίον ὃν εἶχεν ἔβαλεν.
Luke|21|5|And as some were speaking about the temple, that it was adorned with beautiful stones and consecrated offerings, He said,|Καί τινων λεγόντων περὶ τοῦ ἱεροῦ, ὅτι λίθοις καλοῖς καὶ ἀναθήμασιν κεκόσμηται, εἶπεν
Luke|21|6|As for these things which you are looking at, the days will come in which there will not be left a stone upon a stone which will not be thrown down.|Ταῦτα ἃ θεωρεῖτε, ἐλεύσονται ἡμέραι ἐν αἷς οὐκ ἀφεθήσεται λίθος ἐπὶ λίθῳ ὃς οὐ καταλυθήσεται.
Luke|21|7|And they questioned Him, saying, Teacher, when therefore will these things be? And what will be the sign when these things are about to take place?|ἐπηρώτησαν δὲ αὐτὸν λέγοντες Διδάσκαλε, πότε οὖν ταῦτα ἔσται, καὶ τί τὸ σημεῖον ὅταν μέλλῃ ταῦτα γίνεσθαι;
Luke|21|8|And He said, See that you are not led astray, for many will come in My name, saying, I am the Christ! and, The time has drawn near! Do not go after them.|ὁ δὲ εἶπεν Βλέπετε μὴ πλανηθῆτε· πολλοὶ γὰρ ἐλεύσονται ἐπὶ τῷ ὀνόματί μου λέγοντες Ἐγώ εἰμι, καί Ὁ καιρὸς ἤγγικεν· μὴ πορευθῆτε ὀπίσω αὐτῶν.
Luke|21|9|And when you hear of wars and revolutions, do not be terrified, for these things must take place first; but the end does not come immediately.|ὅταν δὲ ἀκούσητε πολέμους καὶ ἀκαταστασίας, μὴ πτοηθῆτε· δεῖ γὰρ ταῦτα γενέσθαι πρῶτον, ἀλλ’ οὐκ εὐθέως τὸ τέλος.
Luke|21|10|Then He said to them, Nation will rise against nation, and kingdom against kingdom;|Τότε ἔλεγεν αὐτοῖς Ἐγερθήσεται ἔθνος ἐπ’ ἔθνος καὶ βασιλεία ἐπὶ βασιλείαν,
Luke|21|11|And there will be great earthquakes, and in various places famines and pestilences; and there will be terrors and great signs from heaven.|σεισμοί τε μεγάλοι καὶ κατὰ τόπους λοιμοὶ καὶ λιμοὶ ἔσονται, φόβητρά τε καὶ ἀπ’ οὐρανοῦ σημεῖα μεγάλα ἔσται.
Luke|21|12|But before all these things they will lay their hands on you and persecute you, delivering you up to the synagogues and prisons, bringing you before kings and governors for the sake of My name.|πρὸ δὲ τούτων πάντων ἐπιβαλοῦσιν ἐφ’ ὑμᾶς τὰς χεῖρας αὐτῶν καὶ διώξουσιν, παραδιδόντες εἰς τὰς συναγωγὰς καὶ φυλακάς, ἀπαγομένους ἐπὶ βασιλεῖς καὶ ἡγεμόνας ἕνεκεν τοῦ ὀνόματός μου·
Luke|21|13|It will turn out to you for a testimony.|ἀποβήσεται ὑμῖν εἰς μαρτύριον.
Luke|21|14|Settle it therefore in your hearts not to take thought beforehand how to reply in defense,|θέτε οὖν ἐν ταῖς καρδίαις ὑμῶν μὴ προμελετᾶν ἀπολογηθῆναι·
Luke|21|15|For I will give you a mouth and wisdom which all those opposing you will not be able to resist or refute.|ἐγὼ γὰρ δώσω ὑμῖν στόμα καὶ σοφίαν, ᾗ οὐ δυνήσονται ἀντιστῆναι ἢ ἀντειπεῖν ἅπαντες οἱ ἀντικείμενοι ὑμῖν.
Luke|21|16|And you will be delivered up even by parents and brothers and relatives and friends, and they will put some of you to death.|παραδοθήσεσθε δὲ καὶ ὑπὸ γονέων καὶ ἀδελφῶν καὶ συγγενῶν καὶ φίλων, καὶ θανατώσουσιν ἐξ ὑμῶν,
Luke|21|17|And you will be hated by all because of My name,|καὶ ἔσεσθε μισούμενοι ὑπὸ πάντων διὰ τὸ ὄνομά μου.
Luke|21|18|Yet a hair of your head shall by no means perish.|καὶ θρὶξ ἐκ τῆς κεφαλῆς ὑμῶν οὐ μὴ ἀπόληται·
Luke|21|19|In your endurance you will possess your souls.|ἐν τῇ ὑπομονῇ ὑμῶν κτήσεσθε τὰς ψυχὰς ὑμῶν.
Luke|21|20|But when you see Jerusalem surrounded by armies, then know that her desolation has drawn near.|Ὅταν δὲ ἴδητε κυκλουμένην ὑπὸ στρατοπέδων Ἱερουσαλήμ, τότε γνῶτε ὅτι ἤγγικεν ἡ ἐρήμωσις αὐτῆς.
Luke|21|21|Then let those in Judea flee to the mountains, and let those in her midst get out, and let not those in the country enter into her,|τότε οἱ ἐν τῇ Ἰουδαίᾳ φευγέτωσαν εἰς τὰ ὄρη, καὶ οἱ ἐν μέσῳ αὐτῆς ἐκχωρείτωσαν, καὶ οἱ ἐν ταῖς χώραις μὴ εἰσερχέσθωσαν εἰς αὐτήν,
Luke|21|22|Because these are days of vengeance, that all the things written may be fulfilled.|ὅτι ἡμέραι ἐκδικήσεως αὗταί εἰσιν τοῦ πλησθῆναι πάντα τὰ γεγραμμένα.
Luke|21|23|Woe to those who are pregnant and to those nursing babies in those days, for there will be great distress upon the land and wrath to this people.|οὐαὶ ταῖς ἐν γαστρὶ ἐχούσαις καὶ ταῖς θηλαζούσαις ἐν ἐκείναις ταῖς ἡμέραις· ἔσται γὰρ ἀνάγκη μεγάλη ἐπὶ τῆς γῆς καὶ ὀργὴ τῷ λαῷ τούτῳ,
Luke|21|24|And they will fall by the edge of the sword and will be led captive into all the nations; and Jerusalem will be trampled by the Gentiles until the times of the Gentiles are fulfilled.|καὶ πεσοῦνται στόματι μαχαίρης καὶ αἰχμαλωτισθήσονται εἰς τὰ ἔθνη πάντα, καὶ Ἱερουσαλὴμ ἔσται πατουμένη ὑπὸ ἐθνῶν, ἄχρι οὗ πληρωθῶσιν καιροὶ ἐθνῶν.
Luke|21|25|And there will be signs in the sun and moon and stars, and upon the earth anguish of nations in perplexity at the roaring of the sea and the billows,|Καὶ ἔσονται σημεῖα ἐν ἡλίῳ καὶ σελήνῃ καὶ ἄστροις, καὶ ἐπὶ τῆς γῆς συνοχὴ ἐθνῶν ἐν ἀπορίᾳ ἤχους θαλάσσης καὶ σάλου,
Luke|21|26|Men fainting from fear and expectation of the things coming upon the inhabited earth, for the powers of the heavens will be shaken.|ἀποψυχόντων ἀνθρώπων ἀπὸ φόβου καὶ προσδοκίας τῶν ἐπερχομένων τῇ οἰκουμένῃ· αἱ γὰρ δυνάμεις τῶν οὐρανῶν σαλευθήσονται.
Luke|21|27|And then they will see the Son of Man coming in a cloud with power and great glory.|καὶ τότε ὄψονται τὸν Υἱὸν τοῦ ἀνθρώπου ἐρχόμενον ἐν νεφέλῃ μετὰ δυνάμεως καὶ δόξης πολλῆς.
Luke|21|28|And when these things begin to happen, stand erect and lift up your heads, because your redemption is drawing near.|ἀρχομένων δὲ τούτων γίνεσθαι ἀνακύψατε καὶ ἐπάρατε τὰς κεφαλὰς ὑμῶν, διότι ἐγγίζει ἡ ἀπολύτρωσις ὑμῶν.
